School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Elizabeth,14.2,10.89,25.09,2,2,1
Delta,23.48,-2.35,21.12,1,31,2
Northeast (Cairo),12.37,6.99,19.36,3,7,3
Bunker,9.93,8.16,18.09,5,5,4
Walnut Grove,9.66,8.39,18.05,6,4,5
Chadwick,6.2,9.8,16.01,11,3,6
New Franklin,3.81,11.74,15.56,17,1,7
Rock Port,7.32,7.36,14.68,9,6,8
Appleton City,7.51,6.71,14.22,8,8,9
Lockwood,5.9,6.2,12.1,12,10,10
Jamestown,3.38,6.51,9.89,20,9,11
Mound City,2.81,4.37,7.17,21,13,12
North Shelby,4.93,1.81,6.74,16,20,13
Stanberry,3.49,2.98,6.47,18,18,14
La Plata,5.87,0.22,6.08,13,23,15
Higbee,12.26,-6.38,5.88,4,43,16
Wheatland,0.87,4.45,5.32,23,12,17
Northwest (Hughesville),0.91,3.36,4.28,22,15,18
Couch,5.27,-1.65,3.61,15,28,19
Gilman City with North Daviess,-0.19,3.06,2.87,25,16,20
Marion County,3.39,-1.42,1.97,19,27,21
Stoutland,8.91,-8.49,0.42,7,51,22
Green City,5.52,-6.17,-0.65,14,42,23
Oak Ridge,6.64,-8.85,-2.22,10,52,24
Princeton,-5.48,3.05,-2.43,35,17,25
Community,-3.51,0.94,-2.57,31,21,26
Hume,-0.86,-2.08,-2.94,26,29,27
Worth County,-2.83,-0.27,-3.1,29,24,28
Meadville,-4.8,0.83,-3.97,33,22,29
Grundy County with Newtown-Harris,-6.9,2.83,-4.07,40,19,30
Green Ridge,-3.4,-2.08,-5.48,30,30,31
South Nodaway with Jefferson (Conception),-6.22,-1.22,-7.44,37,26,32
Brunswick,-1.56,-5.94,-7.5,27,41,33
Mercer,-11.37,3.7,-7.67,56,14,34
King City,-14.22,5.04,-9.18,67,11,35
Newburg,-2.25,-7.66,-9.91,28,48,36
Dadeville,-7.67,-3.06,-10.73,41,34,37
DeKalb,-8.08,-3.44,-11.53,42,35,38
North Harrison,-10.59,-2.55,-13.14,53,32,39
South Iron,0.03,-13.29,-13.26,24,78,40
Naylor,-6.52,-7.1,-13.62,39,47,41
Christian Fellowship Sr.,-10.28,-3.86,-14.13,48,36,42
North Andrew,-11.44,-2.77,-14.21,57,33,43
Brashear,-9.88,-5.36,-15.24,47,40,44
Bucklin with Macon County,-9.58,-6.83,-16.41,45,46,45
Liberal,-10.37,-6.71,-17.08,49,45,46
